Name,Orig_Label,Pred_Label,Pred_Blurred_5_Label,Pred_Blurred_10_Label,Pred_Blurred_15_Label,Pred_Dark_1_Label,Pred_Dark_2_Label,Pred_Dark_3_Label,Pred_Bright_1_Label,Pred_Bright_2_Label,Pred_Bright_3_Label,Pred_Bright_4_Label,Pred_Bright_5_Label,Pred_Bright_6_Label,Pred_Bright_7_Label,Pred_Occl_5_Label,Pred_Occl_10_Label,Pred_Occl_15_Label,Pred_Occl_20_Label,Pred_Occl_25_Label
07042.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,38,12,12,12,12,12
07043.png,13,13,13,13,13,13,13,13,13,13,11,13,25,13,13,13,13,13,13,13
07044.png,11,21,11,12,12,11,13,12,11,11,27,29,11,11,11,11,18,11,13,18
07045.png,7,7,7,7,7,8,7,7,7,7,7,1,1,4,1,7,15,7,7,7
07046.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
07047.png,3,3,5,5,5,10,3,5,3,4,3,3,3,1,3,3,3,3,3,13
07048.png,31,31,31,31,11,31,31,31,31,31,31,31,31,31,31,31,11,32,31,31
07049.png,24,24,24,24,24,11,24,18,11,24,24,24,29,24,18,21,18,18,24,24
07050.png,10,10,10,10,1,10,10,10,10,9,10,10,9,10,16,10,10,10,10,10
07051.png,38,36,38,38,34,40,36,40,38,40,37,38,40,36,38,38,38,35,38,37
07052.png,38,38,40,40,40,37,38,38,40,40,37,33,33,38,38,37,38,33,38,37
07053.png,42,42,42,42,42,42,6,42,42,32,42,42,42,42,42,12,42,42,13,42
07054.png,18,18,18,18,12,18,18,18,18,19,18,18,18,18,18,18,18,18,18,18
07055.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,10,15,10
07056.png,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,18
07057.png,5,5,7,7,5,5,5,10,5,5,5,5,1,2,4,5,8,5,5,1
07058.png,33,40,33,34,34,33,33,33,33,33,34,33,33,33,33,33,35,33,36,33
07059.png,8,10,10,1,8,8,8,8,8,8,8,8,2,4,9,15,8,8,8,8
07060.png,1,1,1,1,8,1,1,1,1,1,1,18,16,15,41,1,1,2,1,1
07061.png,7,7,7,7,9,7,7,7,7,7,7,7,7,7,7,7,7,15,10,15
07062.png,14,14,14,14,14,14,10,14,14,14,14,14,14,14,14,14,14,14,14,14
07063.png,33,34,34,35,10,33,33,33,34,41,41,41,13,41,41,34,34,34,33,35
07064.png,11,18,11,11,11,11,18,11,11,11,11,11,11,11,18,11,11,11,18,18
07065.png,1,1,1,1,1,1,15,5,1,1,1,1,1,1,1,1,1,1,1,1
07066.png,1,1,1,1,2,1,1,1,1,13,15,15,32,13,32,1,1,28,1,1
07067.png,2,2,2,8,8,2,20,8,2,2,2,2,2,2,2,2,2,2,2,5
07068.png,31,31,31,20,20,31,19,31,31,31,31,31,23,19,19,31,31,31,18,11
07069.png,3,4,5,13,38,3,3,3,2,3,3,3,3,3,3,3,3,3,18,13
07070.png,33,33,33,34,34,33,33,33,33,33,33,33,33,33,33,33,33,33,35,33
07071.png,3,3,5,10,5,3,3,3,5,3,3,2,2,41,13,3,3,3,15,1
07072.png,30,30,20,20,20,30,20,11,30,30,30,30,30,30,11,30,11,18,30,30
07073.png,27,25,11,27,11,28,27,27,25,25,25,25,25,25,25,25,25,28,25,25
07074.png,13,13,13,13,13,13,13,13,13,13,12,12,11,38,13,13,13,13,13,13
07075.png,38,40,38,40,34,38,38,38,38,38,15,15,38,35,16,38,38,38,35,40
07076.png,13,13,13,13,1,13,13,13,13,13,13,13,13,13,13,13,13,13,13,18
07077.png,42,42,42,42,13,42,42,42,42,42,42,42,42,41,13,42,42,42,42,42
07078.png,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,10,10,10,10,10
07079.png,5,5,5,8,7,5,5,5,5,5,5,5,5,5,1,5,10,12,5,5
07080.png,26,26,26,26,23,26,26,26,26,26,26,26,25,21,11,26,18,26,18,26
07081.png,30,30,30,30,20,30,30,30,30,30,30,30,30,30,30,30,30,30,11,30
07082.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9
07083.png,4,4,8,6,42,8,10,4,4,4,4,4,4,4,4,4,4,4,4,4
07084.png,8,8,8,10,8,8,8,8,5,8,8,8,8,8,8,8,8,8,5,8
07085.png,42,42,42,42,42,42,42,10,42,41,16,28,28,25,25,42,22,42,35,12
07086.png,5,5,5,2,8,5,5,5,5,5,1,1,3,1,13,5,5,5,2,1
07087.png,5,5,5,8,10,5,5,3,4,2,41,32,16,15,32,5,5,5,8,5
07088.png,25,25,25,18,18,25,25,25,25,25,25,18,21,11,25,25,25,18,18,25
07089.png,19,19,19,20,18,19,19,19,19,19,19,19,19,19,19,19,11,19,19,19
07090.png,30,30,30,30,28,30,30,22,28,23,22,18,25,13,25,29,29,13,18,29
07091.png,31,31,31,20,42,31,31,31,31,31,31,31,31,31,31,18,31,11,31,18
07092.png,11,11,11,1,42,11,11,11,11,25,11,25,11,25,25,11,25,18,11,18
07093.png,4,4,4,10,5,4,4,3,4,4,4,4,4,4,4,4,4,10,1,4
07094.png,7,7,7,10,19,7,7,7,5,7,7,1,7,7,7,7,3,28,30,7
07095.png,10,10,10,10,10,10,10,10,10,10,9,9,16,16,41,10,10,17,9,17
07096.png,24,24,24,24,18,24,24,24,24,24,29,18,24,24,24,24,24,27,24,18
07097.png,8,8,5,5,5,8,5,3,8,5,8,8,8,5,8,8,8,5,5,18
07098.png,25,25,20,8,8,25,25,25,25,21,25,25,25,25,25,20,25,18,13,11
07099.png,11,11,11,11,11,11,11,11,11,11,11,21,11,18,19,11,11,11,11,18
07100.png,11,11,11,23,19,11,11,11,11,11,11,11,21,25,12,11,11,11,11,11
07101.png,3,5,5,10,13,3,3,5,5,5,1,1,2,1,41,3,1,5,5,17
07102.png,10,10,10,10,10,10,10,10,10,10,10,9,42,10,2,10,10,17,10,10
07103.png,4,4,2,4,8,4,4,4,4,4,4,4,4,4,4,4,4,1,1,7
07104.png,38,38,38,38,38,38,38,3,38,38,38,38,38,38,38,38,38,38,38,38
07105.png,1,1,1,8,7,1,1,1,1,41,41,13,16,25,41,1,1,1,15,11
07106.png,36,36,36,36,36,36,36,36,36,36,36,38,16,25,15,36,35,33,36,36
07107.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
07108.png,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,18,11,18
07109.png,5,5,5,10,16,5,5,5,5,5,2,5,5,5,2,5,3,3,10,10
07110.png,3,3,5,5,5,3,3,10,3,3,3,3,3,3,3,3,3,3,3,12
07111.png,10,9,10,10,10,10,10,10,10,10,10,4,9,41,15,10,15,10,17,10
07112.png,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10
07113.png,23,23,23,23,20,23,23,23,23,11,23,23,23,23,23,23,23,23,19,11
07114.png,1,1,4,4,2,1,1,1,1,1,1,25,18,13,18,1,1,1,1,15
07115.png,30,30,30,20,31,30,20,30,30,25,30,30,18,18,30,30,30,30,30,30
07116.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
07117.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,38,12,12,12,12,12
07118.png,31,31,31,31,20,31,31,31,31,31,31,31,20,31,31,31,11,31,31,31
07119.png,3,3,2,5,5,3,3,3,5,5,3,1,1,3,2,5,3,5,5,18
07120.png,10,10,10,10,10,10,10,10,10,10,10,5,10,7,10,10,10,42,8,12
07121.png,5,5,5,5,8,5,5,5,5,5,5,5,5,5,2,5,5,5,17,13
07122.png,41,41,41,41,9,41,41,41,41,41,41,9,15,32,41,41,41,41,41,42
07123.png,8,8,8,8,13,8,8,8,8,8,8,8,8,8,2,8,8,8,13,8
07124.png,1,1,10,10,2,1,1,1,1,1,4,1,1,41,1,2,18,1,17,1
07125.png,25,25,25,11,25,22,25,25,25,25,25,25,25,25,25,25,11,11,25,25
07126.png,17,17,17,17,17,17,17,17,41,41,15,32,32,32,13,17,17,17,17,17
07127.png,1,1,8,2,9,1,2,1,1,1,1,1,1,1,0,1,4,0,1,4
07128.png,16,16,16,10,16,16,16,7,16,16,16,16,16,16,16,16,16,16,10,16
07129.png,37,37,36,36,35,37,37,36,36,36,38,36,33,37,37,36,36,35,35,35
07130.png,16,16,5,10,10,16,16,10,16,16,16,16,16,16,16,16,16,42,16,10
07131.png,9,9,9,9,10,9,9,9,9,9,9,9,9,16,9,9,9,13,9,10
07132.png,5,5,5,5,8,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5
07133.png,25,25,25,25,31,30,30,25,25,25,25,25,25,25,25,25,18,25,13,25
07134.png,12,12,12,12,42,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
07135.png,7,7,7,7,13,7,7,8,7,2,1,7,7,1,1,7,7,7,3,3
07136.png,38,38,38,37,38,37,38,38,38,38,38,39,12,39,38,38,33,35,38,38
07137.png,2,2,2,10,5,2,2,2,5,2,2,2,2,2,4,2,2,3,2,2
07138.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
07139.png,1,1,1,8,8,1,1,1,1,1,1,1,1,0,1,1,1,1,5,3
07140.png,12,12,12,12,12,12,12,12,12,12,12,12,13,13,12,12,13,12,12,12
07141.png,4,5,7,5,42,4,8,8,4,9,4,4,4,4,2,4,4,12,4,3
07142.png,26,31,26,25,20,20,26,26,20,20,12,25,25,25,18,10,20,31,13,20
07143.png,33,33,34,34,37,33,33,33,33,33,38,38,33,40,38,33,35,33,35,35
07144.png,7,7,7,10,3,7,7,7,7,7,1,7,7,7,7,7,7,7,25,7
07145.png,3,3,5,5,10,3,3,3,3,3,3,5,3,3,1,3,3,3,3,2
07146.png,40,40,34,38,37,40,40,40,34,40,40,40,40,40,40,40,40,35,40,35
07147.png,31,20,20,5,10,20,19,19,20,31,20,30,30,33,30,20,13,18,13,13
07148.png,33,33,33,34,34,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
07149.png,35,35,35,36,12,35,35,35,35,35,13,13,13,13,15,35,35,35,35,35
07150.png,12,12,12,12,12,12,12,12,12,18,25,13,13,13,13,12,12,12,12,12
07151.png,7,7,7,8,8,7,7,8,7,7,7,4,7,7,7,7,7,7,7,7
07152.png,12,12,12,12,42,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
07153.png,2,2,5,5,10,2,2,2,2,2,2,4,4,41,4,2,2,3,28,15
07154.png,3,3,5,7,7,3,3,3,3,1,1,2,12,16,13,3,5,13,3,3
07155.png,5,5,5,8,8,5,5,5,2,5,5,5,5,5,1,5,5,5,5,5
07156.png,12,12,12,9,12,12,12,12,12,12,12,25,13,13,13,12,12,12,12,12
07157.png,8,5,5,10,10,5,8,5,5,5,5,8,5,5,5,5,3,5,5,10
07158.png,17,17,17,17,13,17,17,17,17,17,9,9,9,41,41,17,17,17,17,17
07159.png,8,8,8,8,8,8,8,8,8,8,8,4,2,4,2,8,8,8,24,8
07160.png,7,7,5,8,8,3,3,9,7,5,7,7,7,7,7,7,7,7,18,5
07161.png,2,2,5,5,8,2,2,2,2,2,2,2,2,2,2,1,2,2,5,2
07162.png,7,7,7,7,7,7,7,7,7,1,1,7,7,2,1,7,7,7,7,7
07163.png,3,1,3,1,41,3,8,5,3,2,3,3,3,1,1,3,3,3,18,3
07164.png,18,18,27,27,27,25,25,18,18,12,18,25,25,25,25,27,18,19,12,13
07165.png,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,18
07166.png,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
07167.png,42,42,42,42,10,42,42,38,12,42,42,1,42,41,41,42,42,42,12,42
07168.png,15,15,15,11,9,9,15,15,15,17,15,15,15,15,15,9,15,15,15,10
07169.png,2,2,2,2,5,2,2,2,1,1,2,1,2,1,1,2,2,2,18,2
07170.png,17,17,17,17,17,17,17,17,17,17,17,17,41,41,41,17,17,17,17,17
07171.png,1,1,1,1,1,1,1,1,1,1,1,25,1,25,25,1,1,1,1,2
07172.png,12,12,12,12,4,12,12,12,12,12,23,12,22,1,16,12,12,12,12,12
07173.png,4,4,4,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,8,15
07174.png,16,16,16,16,16,2,16,16,16,16,16,16,16,16,12,16,16,16,16,16
07175.png,6,6,6,6,6,6,6,6,6,6,6,6,41,1,41,6,6,18,6,6
07176.png,10,10,10,10,10,10,10,10,9,10,10,16,9,41,41,10,10,18,10,10
07177.png,17,17,17,17,17,17,17,17,17,17,17,17,41,41,38,17,17,17,17,17
07178.png,18,18,26,25,19,12,31,26,18,18,18,18,18,18,18,18,18,18,18,18
07179.png,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,13,2,2,2
07180.png,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
07181.png,22,22,20,11,20,22,25,22,22,22,22,22,22,22,22,22,22,22,25,20
07182.png,38,39,38,38,38,38,38,3,38,38,38,38,38,38,38,38,38,38,38,35
07183.png,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,11
07184.png,4,4,8,5,10,4,4,8,4,4,4,2,2,41,16,4,4,4,4,4
07185.png,29,29,29,29,29,29,29,29,29,29,29,29,29,29,18,29,29,29,29,11
07186.png,4,4,8,10,8,4,4,4,4,4,4,2,4,4,9,4,4,20,4,17
07187.png,28,28,28,28,28,18,28,13,28,28,28,28,28,28,28,28,24,28,28,11
07188.png,5,5,5,7,31,5,5,5,5,2,15,5,5,2,2,5,1,4,13,2
07189.png,11,28,25,42,1,11,26,11,11,25,12,42,16,41,12,17,11,11,11,13
07190.png,11,11,11,11,17,11,11,11,11,11,11,11,22,11,11,11,11,18,11,18
07191.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
07192.png,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,13,17,17,17
07193.png,12,12,12,12,38,12,12,12,12,12,12,12,12,41,12,12,12,12,12,12
07194.png,25,25,11,31,13,25,25,25,25,25,25,25,25,25,25,25,25,25,25,18
07195.png,4,4,4,8,8,4,4,10,4,4,1,41,4,25,41,2,2,4,2,1
07196.png,18,18,18,26,18,18,18,18,18,26,25,18,18,18,13,18,18,18,18,18
07197.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
07198.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
07199.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
07200.png,33,33,34,34,35,33,33,33,33,33,34,33,33,33,38,33,33,33,33,35
07201.png,9,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
07202.png,2,2,8,8,8,4,2,4,2,4,2,2,2,2,2,2,5,2,8,2
07203.png,28,31,28,29,23,28,28,28,28,28,28,28,28,28,11,28,28,28,13,29
07204.png,28,28,28,25,26,28,28,28,28,28,28,25,38,25,12,28,11,28,28,28
07205.png,8,8,8,8,31,8,8,8,8,7,8,8,8,8,8,8,8,8,8,8
07206.png,17,17,17,17,17,17,17,17,17,9,41,25,16,38,13,17,17,17,13,17
07207.png,38,38,38,34,38,33,39,38,38,38,38,38,38,34,38,38,38,38,38,38
07208.png,2,2,8,1,1,2,2,1,2,2,2,2,1,25,13,2,2,2,1,13
07209.png,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,18,10
07210.png,2,2,4,7,7,2,2,2,2,2,2,2,2,41,41,2,13,2,10,11
07211.png,2,2,2,2,1,2,2,2,2,2,2,2,2,2,25,2,2,2,2,2
07212.png,8,8,8,7,16,8,8,8,8,3,8,8,8,8,8,8,8,8,13,8
07213.png,7,7,8,13,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
07214.png,7,7,7,7,7,7,7,8,7,7,7,7,7,1,7,7,7,7,7,7
07215.png,14,14,17,17,17,14,14,14,14,17,14,1,41,12,41,14,14,14,17,13
07216.png,3,3,3,5,7,3,3,3,3,3,1,3,3,3,3,3,18,3,3,3
07217.png,32,32,4,41,42,42,32,41,13,32,32,41,41,41,41,32,32,32,32,32
07218.png,11,11,11,30,23,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
07219.png,16,16,16,10,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
07220.png,9,9,9,9,10,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9
07221.png,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
07222.png,2,2,2,9,2,2,2,10,14,2,2,2,2,2,2,2,9,2,1,17
07223.png,2,5,5,5,10,2,5,2,2,2,2,2,3,10,2,2,4,3,18,1
07224.png,4,4,4,4,10,4,4,4,4,4,4,4,4,4,16,4,4,4,1,18
07225.png,27,25,25,25,11,25,25,27,25,25,11,25,25,25,25,28,27,25,13,11
07226.png,38,38,38,38,38,37,38,38,38,38,36,39,38,38,39,38,38,39,35,33
07227.png,11,11,11,11,11,11,11,11,11,11,11,11,11,19,11,11,11,26,11,11
07228.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
07229.png,18,18,18,25,3,18,18,18,18,18,18,18,18,18,18,18,18,18,18,11
07230.png,11,11,11,11,11,11,25,11,11,11,11,11,11,11,11,11,11,11,11,11
07231.png,22,22,22,22,19,22,22,22,41,22,22,22,22,11,22,22,22,22,22,22
07232.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10
07233.png,5,5,5,8,5,5,5,5,5,5,5,5,5,1,2,1,5,5,5,5
07234.png,18,18,27,12,11,18,18,18,18,18,18,18,18,18,25,18,18,18,18,13
07235.png,18,18,18,11,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
07236.png,38,39,38,38,5,38,38,38,38,38,38,38,39,38,39,39,38,39,38,38
07237.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
07238.png,1,1,1,1,14,1,1,3,1,1,1,1,2,25,18,1,1,1,1,1
07239.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
07240.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
07241.png,9,9,8,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,10,17
07242.png,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
07243.png,41,41,41,41,41,41,41,41,41,41,41,41,41,41,12,41,41,42,42,41
07244.png,13,13,38,38,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
07245.png,11,11,11,11,12,11,11,13,11,11,11,11,11,11,11,11,11,11,11,11
07246.png,30,13,30,20,20,30,20,11,30,30,30,30,30,30,30,30,30,30,30,13
07247.png,1,1,5,5,5,1,1,1,1,2,1,1,1,2,1,1,1,1,1,15
07248.png,33,34,34,34,39,34,34,34,34,33,35,33,41,41,13,34,34,35,34,35
07249.png,4,4,4,8,5,4,4,4,4,4,4,4,4,4,4,4,4,1,4,18
07250.png,3,3,8,5,8,5,3,3,3,3,2,3,3,3,3,3,3,3,5,3
07251.png,15,15,10,42,42,15,15,15,15,15,15,16,13,16,13,15,18,15,15,15
07252.png,22,11,23,25,1,25,25,22,12,11,26,22,22,22,22,25,23,22,23,13
07253.png,4,4,8,8,10,4,4,4,8,4,4,4,4,4,4,4,4,4,4,18
07254.png,38,38,38,38,38,38,38,38,38,38,38,38,25,13,13,35,35,38,35,35
07255.png,30,30,30,20,13,30,25,11,30,30,30,30,30,12,30,30,30,30,30,18
07256.png,36,37,36,36,36,36,37,36,36,33,36,36,37,36,13,36,37,36,37,37
07257.png,2,2,2,2,8,2,2,2,2,2,2,2,2,2,1,4,2,1,2,15
07258.png,42,12,25,42,42,13,41,42,42,25,16,16,16,13,1,42,42,16,16,42
07259.png,5,5,5,5,5,5,5,3,5,5,5,5,5,9,8,5,5,8,5,5
07260.png,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,3,5,1,5,4
07261.png,31,31,31,20,8,31,31,31,31,31,31,31,31,31,31,31,18,31,11,31
07262.png,18,18,18,18,41,18,18,18,18,18,18,18,25,12,12,18,18,18,18,18
07263.png,5,5,10,10,10,5,5,5,2,1,5,5,2,4,9,5,5,7,5,13
07264.png,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
07265.png,12,12,12,12,12,12,12,12,12,12,12,12,37,12,12,12,12,12,12,12
07266.png,1,1,1,9,9,1,1,1,1,1,41,25,25,25,25,1,1,1,5,1
07267.png,40,40,40,34,34,40,40,7,40,40,40,40,38,40,40,40,40,40,33,35
07268.png,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
07269.png,8,8,8,5,8,8,8,8,8,8,5,8,8,8,8,8,8,8,7,16
07270.png,34,34,34,34,35,34,34,34,34,40,1,16,3,25,13,34,35,35,35,35
07271.png,36,37,36,36,39,37,37,35,35,38,13,15,15,15,15,36,35,35,38,37
07272.png,10,10,10,10,10,9,10,10,10,10,1,10,9,16,16,10,10,10,10,10
07273.png,12,12,41,15,38,12,12,12,12,12,12,12,12,13,13,12,12,12,12,12
07274.png,14,14,14,17,14,14,14,14,14,14,14,14,14,25,14,14,14,14,14,14
07275.png,42,41,42,12,41,42,42,42,41,41,16,41,28,16,25,12,12,42,42,42
07276.png,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
07277.png,18,18,5,10,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
07278.png,5,5,5,5,8,5,5,5,5,2,2,5,2,5,5,1,5,5,5,5
07279.png,12,12,12,12,41,12,12,12,13,13,13,12,12,13,12,12,12,12,12,12
07280.png,4,2,4,8,10,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4
07281.png,34,34,34,34,34,34,34,34,34,34,33,25,13,13,25,34,34,34,34,34
07282.png,26,26,26,18,18,26,26,26,26,26,26,26,26,21,13,18,26,13,18,26
07283.png,1,1,1,1,18,1,1,5,1,1,1,2,25,3,13,1,1,1,1,1
07284.png,25,25,25,25,25,25,25,25,11,25,25,25,11,25,25,25,25,25,18,25
07285.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,12,12,13,12
07286.png,28,28,28,11,25,28,28,28,28,28,25,25,25,25,25,28,28,28,28,28
07287.png,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3
07288.png,5,5,5,16,42,5,8,5,5,5,2,5,5,5,5,5,2,5,2,5
07289.png,35,35,34,34,34,35,34,35,35,35,35,35,35,35,35,35,35,35,35,13
07290.png,25,25,25,26,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
07291.png,5,5,8,8,10,5,5,5,5,5,5,5,2,2,2,2,5,1,5,13
07292.png,1,1,1,15,1,1,1,1,1,1,1,12,13,13,13,1,24,28,1,18
07293.png,32,32,32,41,42,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
07294.png,14,14,14,1,13,14,14,14,14,14,13,22,18,12,13,14,14,14,11,11
07295.png,36,38,36,40,7,37,37,33,38,41,32,16,41,41,41,35,38,35,33,38
07296.png,2,2,2,3,5,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2
07297.png,9,9,9,10,10,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9
07298.png,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
07299.png,7,7,8,42,31,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7
07300.png,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,14,2,2,14
07301.png,3,5,5,10,42,5,3,3,3,3,3,3,3,3,3,3,3,3,5,3
07302.png,11,11,13,23,42,11,13,13,11,11,11,11,11,11,13,11,11,11,11,12
07303.png,35,35,35,35,35,35,35,35,35,35,35,38,13,28,25,35,35,35,35,35
07304.png,41,41,41,41,32,41,41,41,41,9,41,9,41,41,15,41,41,41,41,41
07305.png,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,12,42,42,42,42
07306.png,18,27,26,26,26,25,18,26,27,18,26,26,18,18,27,25,18,18,18,18
07307.png,35,35,35,38,35,35,35,35,35,35,35,41,13,25,13,35,35,35,35,35
07308.png,10,10,10,42,10,10,10,10,10,10,10,10,10,10,16,10,10,10,10,10
07309.png,1,1,1,8,25,1,3,1,1,1,1,1,1,1,1,1,1,1,1,18
07310.png,14,14,14,14,17,14,14,14,14,14,14,14,14,41,12,14,14,14,14,14
07311.png,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,35,38
07312.png,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
07313.png,17,17,17,17,17,17,17,17,17,17,17,17,9,16,13,17,17,17,17,17
07314.png,1,1,5,5,10,2,1,1,1,1,1,1,1,2,1,1,20,1,2,12
07315.png,35,35,35,33,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
07316.png,23,23,20,11,31,23,23,23,23,23,23,23,29,23,23,23,10,23,11,11
07317.png,8,7,8,5,5,8,7,8,5,8,8,1,9,2,2,8,10,7,13,8
07318.png,3,3,2,3,5,3,3,3,3,3,3,3,1,3,3,3,1,1,3,3
07319.png,3,3,3,3,10,3,3,3,3,3,3,3,5,3,3,3,3,3,3,1
07320.png,32,32,32,41,42,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32
07321.png,38,38,38,13,13,38,38,38,38,38,38,38,38,38,38,38,38,38,38,35
07322.png,1,1,1,15,8,1,1,1,3,1,1,1,1,1,38,0,1,1,1,1
07323.png,5,1,7,7,10,3,5,5,5,5,1,1,1,1,4,5,5,5,10,2
07324.png,12,12,12,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
07325.png,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
07326.png,8,8,10,12,5,8,8,8,8,8,8,8,8,8,7,8,8,8,8,8
07327.png,8,8,8,1,5,8,8,8,8,8,8,8,13,2,2,7,8,8,8,16
07328.png,4,4,4,8,8,4,4,4,4,4,4,4,4,4,4,4,4,4,13,4
07329.png,22,25,25,25,25,25,18,25,25,19,19,25,19,19,25,18,11,18,11,18
07330.png,7,8,8,8,42,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10
07331.png,26,26,20,26,11,26,26,26,26,26,26,19,19,18,18,11,26,26,11,13
07332.png,28,25,30,28,30,30,28,28,28,25,28,29,29,23,23,28,30,28,28,28
07333.png,4,4,4,5,8,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
07334.png,1,1,8,3,3,1,1,5,1,4,5,1,1,1,4,1,1,1,1,1
07335.png,38,38,38,38,38,38,38,38,38,38,38,39,38,38,38,38,38,36,38,38
07336.png,9,9,10,10,10,9,9,9,9,9,9,41,41,41,25,9,9,24,2,10
07337.png,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,9,42,9,18,9
07338.png,3,3,3,5,5,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3
07339.png,10,10,10,10,10,10,10,10,10,4,10,10,10,5,10,10,10,10,10,10
07340.png,29,12,29,11,31,29,29,29,29,29,29,29,29,18,29,29,24,29,29,18
07341.png,33,33,34,40,38,33,33,33,33,34,33,33,33,33,12,33,35,33,33,33
07342.png,7,7,7,7,38,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7
07343.png,16,16,16,16,16,16,16,16,16,16,16,16,16,25,16,16,16,16,13,16
07344.png,9,9,9,10,9,15,9,9,9,9,9,9,9,9,9,9,9,15,9,9
07345.png,2,2,5,8,5,2,2,2,2,2,2,2,2,2,2,2,2,2,5,10
07346.png,22,22,22,22,18,22,12,19,22,22,22,22,25,22,22,22,18,22,18,22
